,Provincia,Partido,Localidad,ADSL_x,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Población,ADSL_y,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
361,Buenos aires,Lincoln,Pasteur,0,0,0,0,0,2,0,487,489,1962,--,--,--,--,SI,SI,SI,SI,SI,6469090.0,-35.1426386337075,-62.2439028944602
362,Buenos aires,Lincoln,Roberts,0,0,1,699,0,0,0,0,700,2982,--,--,SI,SI,--,--,SI,SI,SI,6469100.0,-35.1440875676884,-61.9707859541264
363,Buenos aires,Lincoln,Arenaza,0,0,0,293,0,0,0,0,293,1328,--,--,--,SI,--,--,SI,SI,SI,6469010.0,-34.9846043002155,-61.7729116988591
364,Buenos aires,Lincoln,Carlos Salas,0,0,0,0,0,0,0,123,123,234,--,--,--,--,--,SI,--,--,--,6469040.0,-35.3913662871435,-61.9949102331933
365,Buenos aires,Lobería,Lobería,753,0,7,902,15,1,0,716,2394,13005,SI,--,SI,SI,SI,SI,SI,SI,SI,6476030.0,-38.165273387122,-58.7822303314999
366,Buenos aires,Lobería,San Manuel,0,0,0,322,0,0,0,177,499,1126,--,--,--,SI,--,SI,SI,SI,SI,6476050.0,-37.7892829007834,-58.8486476710495
367,Buenos aires,Lobería,Arenas Verdes,0,0,0,0,0,0,0,11,11,12,--,--,--,--,--,SI,--,SI,SI,6476010.0,-38.5463782386967,-58.557322112625
368,Buenos aires,Lobería,Licenciado Matienzo,0,0,0,0,0,0,0,1,1,76,--,--,--,--,--,SI,--,--,--,6476020.0,-37.9097927118145,-58.9120965943062
369,Buenos aires,Lobería,Pieres,0,0,0,0,0,0,0,7,7,36,--,--,--,--,--,SI,SI,--,SI,6476040.0,-38.3962306181995,-58.670580006548
370,Buenos aires,Lobería,Tamangueyú,0,0,0,0,0,0,0,28,28,438,--,--,--,--,--,SI,--,--,--,6476060.0,-38.2010112434137,-58.7373143964601
371,Buenos aires,Lobos,Antonio Carboni,4,0,1,122,156,0,0,101,384,295,SI,--,SI,SI,--,SI,SI,--,--,6483010.0,-35.2033088915799,-59.3449562581802
372,Buenos aires,Lobos,Elvira,0,0,0,61,0,0,0,74,135,133,--,--,--,SI,--,SI,SI,--,--,6483020.0,-35.243272141682,-59.4860397931491
373,Buenos aires,Lobos,Lobos,730,5,10,2850,0,0,0,1510,5105,29868,SI,SI,SI,SI,--,SI,SI,SI,SI,6483040.0,-35.1858677983922,-59.0957115706922
374,Buenos aires,Lobos,Salvador María,87,0,0,446,0,0,0,265,798,830,SI,--,--,SI,--,SI,SI,--,SI,6483050.0,-35.3028071422894,-59.1696841440203
375,Buenos aires,Lomas De Zamora,Banfield,302,58077,80,9727,180,1,0,0,68367,233339,SI,SI,SI,SI,SI,--,SI,SI,SI,6490010.0,-34.7379027155314,-58.440675368556
376,Buenos aires,Lomas De Zamora,Llavallol,136,7197,34,7044,36,0,0,2,14449,43211,SI,SI,SI,SI,--,SI,SI,SI,SI,6490010.0,-34.7946182344111,-58.4320908524909
377,Buenos aires,Lomas De Zamora,Lomas De Zamora,550,35345,112,11636,300,2,0,2332,50277,116615,SI,SI,SI,SI,SI,SI,SI,SI,SI,6490010.0,-34.7627676410061,-58.4267903899666
378,Buenos aires,Lomas De Zamora,Temperley,39,25508,19,9103,50,2,0,0,34721,116368,SI,SI,SI,SI,SI,--,SI,SI,SI,6490010.0,-34.767486625425,-58.3780461337408
379,Buenos aires,Lomas De Zamora,Turdera,38,2399,21,6294,1,0,0,0,8753,10199,SI,SI,SI,SI,--,--,SI,SI,SI,6490010.0,-34.789560716095,-58.4041056486523
380,Buenos aires,Lomas De Zamora,Villa Centenario,0,45,0,165,0,0,0,300,510,51834,--,SI,--,SI,--,SI,--,SI,SI,6490010.0,-34.7289932955803,-58.4283436419093
381,Buenos aires,Lomas De Zamora,Villa Fiorito,0,175,0,203,0,0,0,666,1044,44713,--,SI,--,SI,--,SI,SI,SI,SI,6490010.0,-34.7067104032516,-58.4451304500011
382,Buenos aires,Luján,Barrio Las Casuarinas,0,0,0,115,0,0,0,25,140,0,--,--,--,SI,--,SI,SI,SI,SI,6497060.0,-34.5607457195455,-59.1700837097016
383,Buenos aires,Luján,Carlos Keen,0,0,0,0,0,0,0,20,20,557,--,--,--,--,--,SI,SI,SI,SI,6497020.0,-34.4862819813638,-59.2180861330698
384,Buenos aires,Luján,Cortines,79,0,0,402,0,0,0,41,522,0,SI,--,--,SI,--,SI,SI,SI,SI,6497060.0,-34.5590633814317,-59.2044266157478
385,Buenos aires,Luján,José María Jáuregui (Est. Jáuregui),450,1003,0,2356,0,0,0,20,3829,0,SI,SI,--,SI,--,SI,SI,SI,SI,6497060.0,-34.6028553295745,-59.1757529081248
386,Buenos aires,Luján,Lezica y Torrezuri,0,0,0,0,0,0,0,38,38,0,--,--,--,--,--,SI,--,SI,SI,6497060.0,-34.5806997364467,-59.0582308683017
387,Buenos aires,Luján,Luján,2440,12795,37,10525,37,1,0,2032,27867,97363,SI,SI,SI,SI,SI,SI,SI,SI,SI,6497060.0,-34.5706550661632,-59.109540176033
388,Buenos aires,Luján,Olivera,0,0,0,5,0,0,0,42,47,1926,--,--,--,SI,--,SI,SI,SI,SI,6497070.0,-34.6265041710141,-59.2533805145177
389,Buenos aires,Luján,Torres,148,0,0,0,0,0,0,21,169,2664,SI,--,--,--,--,SI,SI,SI,SI,6497090.0,-34.4318215080317,-59.1287739002816
390,Buenos aires,Magdalena,Magdalena,708,2980,1,0,0,0,437,3,4129,11093,SI,SI,SI,--,--,SI,SI,SI,SI,6505040.0,-35.0806853032506,-57.5172585839912
391,Buenos aires,Magdalena,Vieytes,0,0,0,28,0,0,0,84,112,287,--,--,--,SI,--,SI,SI,--,--,6505060.0,-35.269568396303,-57.5757117447539
392,Buenos aires,Magdalena,Atalaya,0,0,0,353,0,0,0,0,353,720,--,--,--,SI,--,--,SI,--,--,6505010.0,-35.0240363457416,-57.5340253600961
393,Buenos aires,Magdalena,Los Naranjos,0,0,0,46,0,0,0,0,46,115,--,--,--,SI,--,--,--,--,--,6505030.0,-34.99655185849,-57.7036642458572
394,Buenos aires,Magdalena,Roberto J. Payró,0,0,0,0,0,0,0,32,32,65,--,--,--,--,--,SI,--,--,--,6505050.0,-35.1799267057869,-57.651986019808
395,Buenos aires,Maipú,Las Armas,99,0,0,0,0,0,0,54,153,365,SI,--,--,--,--,SI,SI,SI,SI,6511010.0,-37.0860540989,-57.8285752273883
396,Buenos aires,Maipú,Maipú,644,0,7,0,1100,0,0,20,1771,8883,SI,--,SI,--,--,SI,SI,SI,SI,6511020.0,-36.8648514645038,-57.8829166198472
397,Buenos aires,Maipú,Santo Domingo,0,0,0,0,0,1,0,7,8,95,--,--,--,--,SI,SI,SI,--,SI,6511030.0,-36.7137597811284,-57.5860126519926
398,Buenos aires,Malvinas Argentinas,Area De Promocion El Triángulo,101,0,0,110,0,0,0,0,211,2877,SI,--,--,SI,--,--,--,SI,SI,6515010.0,-34.4544550576034,-58.7062417407487
399,Buenos aires,Malvinas Argentinas,Grand Bourg,3582,6742,0,5342,1,0,0,0,15667,94441,SI,SI,--,SI,--,--,SI,SI,SI,6515010.0,-34.4869935800875,-58.7286750953502
400,Buenos aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,454,3207,0,2,1,0,0,110,3774,28780,SI,SI,--,SI,--,SI,SI,SI,SI,6515010.0,-34.5004325972609,-58.6618050648717
401,Buenos aires,Malvinas Argentinas,Ingeniero Pablo Nogués,1069,3114,3,853,3,0,0,1,5043,42663,SI,SI,SI,SI,--,SI,SI,SI,SI,6515010.0,-34.4790933125467,-58.6989741628196
402,Buenos aires,Malvinas Argentinas,Los Polvorines,263,6636,23,6167,5,1,0,1,13096,59169,SI,SI,SI,SI,SI,SI,SI,SI,SI,6515010.0,-34.5078746726212,-58.7013439131882
403,Buenos aires,Malvinas Argentinas,Malvinas Argentinas,0,78,0,1,0,0,0,14,93,408,--,SI,--,SI,--,SI,--,--,--,6515010.0,-34.5078746726212,-58.7013439131882
404,Buenos aires,Malvinas Argentinas,Tortuguitas,1620,3463,1,46,4170,0,0,0,9300,45901,SI,SI,--,SI,--,--,SI,SI,SI,6515010.0,-34.4746661471823,-58.7513344097631
405,Buenos aires,Malvinas Argentinas,Villa De Mayo,28,3585,3,2569,5,0,0,22,6212,48136,SI,SI,SI,SI,--,SI,SI,SI,SI,6515010.0,-34.5061507591135,-58.6793063506777
406,Buenos aires,Mar Chiquita,Coronel Vidal,3,1607,0,284,0,0,0,159,2053,6611,SI,SI,--,SI,--,SI,SI,SI,SI,6518010.0,-37.452214188593,-57.7299500229319
407,Buenos aires,Mar Chiquita,General Pirán,0,0,1,750,0,0,0,69,820,2934,--,--,SI,SI,--,SI,SI,SI,SI,6518020.0,-37.2778606745914,-57.7740148170475
408,Buenos aires,Mar Chiquita,La Armonía,0,0,0,0,0,0,0,101,101,172,--,--,--,--,--,SI,--,SI,SI,6518030.0,-37.774854850113,-57.6351210747907
409,Buenos aires,Mar Chiquita,Mar de Cobo,182,0,1,1439,0,0,0,0,1622,760,SI,--,SI,SI,--,--,SI,--,--,6518050.0,-37.7768000427976,-57.455658983424
410,Buenos aires,Mar Chiquita,Santa Clara del Mar,2053,0,0,699,0,0,0,736,3488,7713,SI,SI,--,SI,--,SI,--,SI,SI,6518060.0,-37.834833606977,-57.5079487213859
411,Buenos aires,Mar Chiquita,Playa Dorada,0,0,0,0,0,0,0,98,98,0,--,--,--,--,--,--,--,SI,SI,6518020.0,-37.8730952780707,-57.5218898754931
412,Buenos aires,Mar Chiquita,La Caleta,0,0,0,0,0,0,0,157,157,0,--,--,--,--,--,SI,--,--,--,6518020.0,-37.7834384978567,-57.4647863685704
413,Buenos aires,Mar Chiquita,Vivoratá,0,0,0,15,0,1,0,303,319,956,--,--,--,SI,SI,SI,SI,SI,SI,6518070.0,-37.6627994476991,-57.6670967441538
414,Buenos aires,Marcos Paz,Marcos Paz,2567,8684,11,123,3,1,0,19,11408,50460,SI,SI,SI,SI,SI,SI,SI,SI,SI,6525020.0,-34.7965436888808,-58.8778211205753
415,Buenos aires,Mercedes,Mercedes,1214,6307,59,2760,59,3,0,1588,11990,56116,SI,SI,SI,SI,SI,SI,SI,SI,SI,6532020.0,-34.6521715354886,-59.4295981722689
416,Buenos aires,Mercedes,Gowland,0,0,0,5,0,0,0,101,106,1738,--,--,--,SI,--,SI,--,SI,SI,6532010.0,-34.652429281715,-59.3523186300108
417,Buenos aires,Mercedes,Jorge Born,0,0,0,0,0,0,0,5,5,191,--,--,--,--,--,SI,--,--,--,6532030.0,-34.69896,-59.31944
418,Buenos aires,Merlo,Libertad,98,12698,12,14523,11,1,0,1756,29099,112806,SI,SI,SI,SI,SI,SI,SI,SI,SI,6539010.0,-34.7085422423529,-58.6795867252566
419,Buenos aires,Merlo,Mariano Acosta,4444,7223,0,5279,0,0,0,8,16954,60717,SI,SI,--,SI,--,SI,SI,SI,SI,6539010.0,-34.7154808073462,-58.7976740413845
420,Buenos aires,Merlo,Merlo,426,38759,69,23369,121,0,0,1055,63799,274130,SI,SI,SI,SI,--,SI,SI,SI,SI,6539010.0,-34.6823277014068,-58.7436432079669
421,Buenos aires,Merlo,Pontevedra,678,3855,2,4,0,0,0,1802,6341,37628,SI,SI,SI,SI,--,SI,SI,SI,SI,6539010.0,-34.7467959489481,-58.7060431536772
422,Buenos aires,Merlo,San Antonio De Padua,15,6722,3,6061,4,0,0,460,13265,42377,SI,SI,SI,SI,--,SI,SI,SI,SI,6539010.0,-34.6698581359268,-58.697930436646
423,Buenos aires,Monte,Abbott,0,0,0,302,0,0,0,18,320,603,--,--,--,SI,--,SI,SI,SI,SI,6547010.0,-35.2825062106661,-58.8042619084922
424,Buenos aires,Monte Hermoso,Balneario Sauce Grande,1,0,0,695,0,0,0,0,696,118,SI,--,--,SI,--,--,SI,SI,SI,6553010.0,-38.995357691335,-61.2152015930805
425,Buenos aires,Monte Hermoso,Monte Hermoso,14,0,0,5943,0,0,0,0,5957,6351,SI,--,--,SI,--,--,SI,SI,SI,6553020.0,-38.9815065384254,-61.3005457486605
426,Buenos aires,Moreno,Cuartel V,0,34,4,631,0,0,0,145,814,45231,--,SI,SI,SI,--,SI,SI,SI,SI,6560010.0,-34.5586595722532,-58.8163010886698
427,Buenos aires,Moreno,Francisco Alvarez,978,4550,10,1146,98,0,0,199,6981,27954,SI,SI,SI,SI,--,SI,SI,SI,SI,6560010.0,-34.6073137077479,-58.859942785434
428,Buenos aires,Moreno,La Reja,61,5247,8,2103,493,1,0,190,8103,39685,SI,SI,SI,SI,SI,SI,SI,SI,SI,6560010.0,-34.6452391234366,-58.8380252692761
429,Buenos aires,Moreno,Moreno,440,49824,88,18385,268,4,0,719,69728,177572,SI,SI,SI,SI,SI,SI,SI,SI,SI,6560010.0,-34.637632238148,-58.7921362740593
430,Buenos aires,Moreno,Paso Del Rey,0,6951,0,1824,0,3,0,100,8878,49553,--,SI,--,SI,SI,SI,SI,SI,SI,6560010.0,-34.6353876829627,-58.7503180890016
431,Buenos aires,Moreno,Trujui,240,3765,14,12337,2,0,0,130,16488,112511,SI,SI,SI,SI,--,SI,SI,SI,SI,6560010.0,-34.5941439978594,-58.7557346559769
432,Buenos aires,Morón,Castelar,6,18780,0,11342,12,0,0,100,30240,107962,SI,SI,--,SI,--,SI,SI,SI,SI,6568010.0,-34.6644131034283,-58.6456427123911
433,Buenos aires,Morón,El Palomar,198,9280,4,4409,9,1,0,19,13920,59312,SI,SI,SI,SI,SI,SI,SI,SI,SI,6568010.0,-34.617707172718,-58.601533043415
434,Buenos aires,Morón,Haedo,277,9929,102,13438,107,0,0,33,23886,39511,SI,SI,SI,SI,--,SI,SI,SI,SI,6568010.0,-34.6440661183216,-58.5978176171897
435,Buenos aires,Morón,Moron,844,20932,71,25230,88,3,0,19,47187,96240,SI,SI,SI,SI,SI,SI,SI,SI,SI,6568010.0,-34.6652227151167,-58.6190557007973
436,Buenos aires,Morón,Villa Sarmiento,15,4790,19,4885,0,2,0,91,9802,18082,SI,SI,SI,SI,SI,SI,SI,SI,SI,6568010.0,-34.6346596523214,-58.5715757135423
437,Buenos aires,Navarro,Las Marianas,0,0,0,0,0,0,0,203,203,485,--,--,--,--,--,SI,--,--,--,6574020.0,-35.053926378156,-59.5131011825281
438,Buenos aires,Navarro,Navarro,392,1919,3,1814,0,1,0,194,4323,13224,SI,SI,SI,SI,SI,SI,SI,SI,SI,6574030.0,-35.0036066018879,-59.2774163163898
439,Buenos aires,Navarro,José Juan Almeyra,0,0,0,0,0,0,0,99,99,207,--,--,--,--,--,SI,--,--,--,6574010.0,-34.9232643360691,-59.5422519447044
440,Buenos aires,Necochea,Claraz,0,0,0,0,0,0,0,105,105,639,--,--,--,--,--,SI,SI,--,--,6581010.0,-37.8918269607856,-59.2866977775565
441,Buenos aires,Necochea,Juan N. Fernández,525,0,0,0,0,2,0,113,640,2721,SI,--,--,--,SI,SI,SI,SI,SI,6581030.0,-38.0091787783017,-59.2634988347821
442,Buenos aires,Necochea,Necochea - Quequén,3244,4139,155,14662,156,1,0,2183,24540,84784,SI,SI,SI,SI,SI,SI,SI,SI,SI,6581040.0,-38.5711702285697,-58.7702419838751
443,Buenos aires,Necochea,Costa Bonita,0,0,0,0,0,0,0,14,14,0,--,--,--,--,--,SI,--,SI,SI,6581040.0,-38.559592,-58.6306517
444,Buenos aires,Necochea,Energía,0,0,0,0,0,0,0,13,13,63,--,--,--,--,--,SI,--,--,--,6581025.0,-38.5580125335608,-59.3364566671065
445,Buenos aires,Olavarría,Hinojo,13,0,0,0,0,1,0,0,14,3841,SI,--,--,--,SI,--,SI,SI,SI,6595060.0,-36.8805120719062,-60.1771940245473
446,Buenos aires,Olavarría,Olavarría,3654,18401,6,2205,65,5,0,0,24336,89721,SI,SI,SI,SI,SI,--,SI,SI,SI,6595070.0,-36.8920935788859,-60.3180046559577
447,Buenos aires,Olavarría,Sierra Chica,0,510,0,0,0,0,0,0,510,4812,--,SI,--,--,--,--,--,SI,SI,6595100.0,-36.843238222524,-60.2234271381196
448,Buenos aires,Olavarría,Sierras Bayas,272,0,1,0,0,0,0,0,273,3849,SI,--,SI,--,--,--,SI,--,--,6595110.0,-36.9225238148372,-60.2157925414657
449,Buenos aires,Olavarría,Villa Alfredo Fortabat,195,0,0,0,0,0,0,0,195,3451,SI,--,--,--,--,--,SI,SI,SI,6595120.0,-36.9802714637124,-60.2790828437139
450,Buenos aires,Olavarría,Colonia Hinojo,0,0,0,0,0,0,0,1,1,3841,--,--,--,--,--,SI,--,--,SI,6595070.0,-36.8800694499223,-60.1780552970612
451,Buenos aires,Patagones,Bahía San Blas,0,0,1,0,0,0,0,4,5,611,--,--,SI,--,--,SI,SI,SI,SI,6602010.0,-40.5602246137406,-62.2380643077459
452,Buenos aires,Patagones,Carmen de Patagones,1112,0,26,4159,29,1,0,13,5340,20533,SI,--,SI,SI,SI,SI,SI,SI,SI,6602030.0,-40.797298324401,-62.984754269904
453,Buenos aires,Patagones,José B. Casas,0,0,0,0,1,0,0,5,6,40,--,--,--,--,--,SI,--,--,--,6602040.0,-40.4363643935514,-62.5449343513868
454,Buenos aires,Patagones,Juan A. Pradere,0,84,0,0,1,0,0,4,89,521,--,SI,--,--,--,SI,--,--,SI,6602050.0,-39.5993801239416,-62.6510470779021
455,Buenos aires,Patagones,Stroeder,0,0,1,452,1,0,0,173,627,1998,--,--,SI,SI,--,SI,SI,SI,SI,6602060.0,-40.1854869993736,-62.6205163469862
456,Buenos aires,Patagones,Villalonga,117,0,7,749,0,0,0,245,1118,4517,SI,--,SI,SI,--,SI,SI,SI,SI,6602070.0,-39.915138786769504,-62.6188702678852
457,Buenos aires,Pehuajó,Chiclana,0,0,0,0,0,0,0,9,9,0,--,--,--,--,--,SI,--,SI,SI,6609080.0,-35.7327373193414,-61.7439272931387
458,Buenos aires,Pehuajó,Francisco Madero,0,0,1,0,0,0,0,3,4,1389,--,--,SI,--,--,SI,SI,SI,SI,6609030.0,-35.8483065194137,-62.0693918423117
459,Buenos aires,Pehuajó,Juan José Paso,0,0,0,28,0,0,0,385,413,2176,--,--,--,SI,--,SI,SI,SI,SI,6609040.0,-35.8524740557321,-62.2962123802194
460,Buenos aires,Pehuajó,Magdala,0,0,0,0,0,0,0,7,7,195,--,--,--,--,--,SI,SI,--,--,6609050.0,-36.0846707903374,-61.7254747841859
461,Buenos aires,Pehuajó,Mones Cazón,0,0,0,0,0,0,0,3,3,1764,--,--,--,--,--,SI,SI,SI,SI,6609060.0,-36.2301776476091,-62.0069944091925
462,Buenos aires,Pehuajó,Pehuajó,4347,1,68,5,69,0,0,265,4755,31533,SI,SI,SI,SI,--,SI,SI,SI,SI,6609080.0,-35.8123030689596,-61.8988207561037
463,Buenos aires,Pehuajó,San Esteban,0,0,0,0,0,0,0,3,3,92,--,--,--,--,--,SI,--,--,--,6609020.0,-35.73274,-61.74393
464,Buenos aires,Pehuajó,Capitán Castro,0,0,0,0,0,0,0,3,3,49,--,--,--,--,--,SI,--,--,--,6609010.0,-35.913692884071,-62.2240579143551
465,Buenos aires,Pehuajó,Inocencio Sosa,0,0,0,0,0,0,0,3,3,31,--,--,--,--,--,SI,--,--,--,6609035.0,-35.7184196474894,-62.1142777365421
466,Buenos aires,Pehuajó,Nueva Plata,0,0,0,0,0,0,0,3,3,206,--,--,--,--,--,SI,SI,--,--,6609070.0,-35.9199117438484,-61.8133995164977
467,Buenos aires,Pellegrini,Pellegrini,311,797,5,0,0,3,0,32,1148,5115,SI,SI,SI,--,SI,SI,SI,SI,SI,6616030.0,-36.2697352282386,-63.1652861097017
468,Buenos aires,Pergamino,Acevedo,115,153,0,0,0,0,0,184,452,1499,SI,SI,--,--,--,SI,SI,SI,SI,6623010.0,-33.755665348987,-60.4408373865386
469,Buenos aires,Pergamino,Fontezuela,22,0,0,107,1,0,0,10,140,365,SI,--,--,SI,--,SI,SI,--,--,6623020.0,-33.9138392371386,-60.4628650932084
470,Buenos aires,Pergamino,Guerrico,0,61,0,0,0,1,0,54,116,774,--,SI,--,--,SI,SI,--,SI,SI,6623030.0,-33.6745849638169,-60.4006865938611
471,Buenos aires,Pergamino,Juan A. de la Peña,0,0,0,0,0,0,0,51,51,211,--,--,--,--,--,SI,--,--,--,6623040.0,-33.8322767381074,-60.4864895356947
472,Buenos aires,Pergamino,La Violeta,346,0,0,0,0,0,0,0,346,1041,SI,--,--,--,--,--,SI,SI,SI,6623060.0,-33.7347851403163,-60.1701773086428
473,Buenos aires,Pergamino,Manuel Ocampo,0,0,0,448,0,0,0,44,492,1078,--,--,--,SI,--,SI,SI,SI,SI,6623070.0,-33.7647232673599,-60.6492429333859
474,Buenos aires,Pergamino,Pergamino,2564,18810,82,1201,82,2,0,524,23265,91399,SI,SI,SI,SI,SI,SI,SI,SI,SI,6623100.0,-33.8949900563191,-60.5716400794952
475,Buenos aires,Pergamino,Pinzón,0,0,0,0,0,0,0,1,1,393,--,--,--,--,--,SI,--,--,--,6623110.0,-33.9947211174052,-60.7316480040989
476,Buenos aires,Pergamino,Rancagua,109,0,0,102,0,0,0,0,211,695,SI,--,--,SI,--,--,SI,--,SI,6623120.0,-34.0303722475767,-60.5042327001336
477,Buenos aires,Pergamino,Villa San José,0,0,0,3,0,0,0,0,3,145,--,--,--,SI,--,--,SI,--,--,6623140.0,-34.0906695795004,-60.4162716627136
478,Buenos aires,Pila,Casalins,0,0,0,0,0,0,0,5,5,66,--,--,--,--,--,SI,--,SI,--,6630010.0,-36.3181419923689,-58.5525025522873
479,Buenos aires,Pila,Pila,0,0,1,23,0,0,0,51,75,2502,--,--,SI,SI,--,SI,SI,SI,SI,6630020.0,-36.0014746137723,-58.1427778873885
480,Buenos aires,Pilar,Del Viso,18661,3367,0,17,1,0,0,553,22599,41437,SI,SI,--,SI,--,SI,SI,SI,SI,6638040.0,-34.4494009456502,-58.8009119728306
481,Buenos aires,Pilar,Fátima,396,84,0,2587,0,0,0,1,3068,4923,SI,SI,--,SI,--,SI,SI,SI,SI,6638040.0,-34.4072575836787,-58.974691291144
482,Buenos aires,Pilar,La Lonja,3288,1435,0,20,0,0,0,467,5210,12451,SI,SI,--,SI,--,SI,SI,SI,SI,6638040.0,-34.4448149403448,-58.8393730861805
483,Buenos aires,Pilar,Los Cachorros,0,3274,0,0,0,0,0,0,3274,9009,--,SI,--,--,--,--,--,SI,SI,6638040.0,-34.4250028270043,-58.7950003996087
484,Buenos aires,Pilar,Manzanares,0,691,0,3,0,0,0,3,697,4379,--,SI,--,SI,--,SI,--,SI,SI,6638040.0,-34.452630932571,-59.0136606624887
485,Buenos aires,Pilar,Maquinista F. Savio (oeste),0,0,0,0,0,0,0,54,54,12240,--,--,--,--,--,SI,--,SI,SI,6638040.0,-34.4106172547359,-58.7821701089412
486,Buenos aires,Pilar,Pilar,2949,26906,35,12648,663,4,90,630,43925,86158,SI,SI,SI,SI,SI,SI,SI,SI,SI,6638040.0,-34.4663318396358,-58.9227197887079
487,Buenos aires,Pilar,Presidente Derqui,1564,5770,0,82,0,0,0,604,8020,50783,SI,SI,--,SI,--,SI,SI,SI,SI,6638040.0,-34.4928616935261,-58.8416985218723
488,Buenos aires,Pilar,Santa Teresa,0,0,0,0,0,2,0,0,2,5324,--,--,--,--,SI,--,--,SI,SI,6638040.0,-34.4366914158447,-58.7573470164393
489,Buenos aires,Pilar,Tortuguitas,0,0,0,2,0,2,0,3,7,26024,--,--,--,SI,SI,SI,--,SI,SI,6638040.0,-34.4578061717121,-58.76209072062
490,Buenos aires,Pilar,Villa Astolfi,0,1453,0,3,0,0,0,9,1465,6735,--,SI,--,SI,--,SI,--,SI,SI,6638040.0,-34.4858983446269,-58.8768335703823
491,Buenos aires,Pilar,Villa Rosa,616,7420,3,327,0,0,360,441,9167,23865,SI,SI,SI,SI,--,SI,SI,SI,SI,6638040.0,-34.4077327133185,-58.8539345779841
492,Buenos aires,Pilar,Zelaya,29,8,0,0,2,0,0,5,44,3461,SI,SI,--,--,--,SI,SI,SI,SI,6638040.0,-34.3657182841794,-58.893696088678
493,Buenos aires,Pinamar,Pinamar,9166,2828,0,14811,1000,3,0,0,27808,25397,SI,SI,--,SI,SI,--,SI,SI,SI,6644010.0,-37.0777448860202,-56.8437227435213
494,Buenos aires,Pinamar,Carilo,0,742,0,0,0,0,0,0,742,0,--,SI,--,--,--,--,--,SI,SI,6644010.0,-37.1641593745618,-56.9027914378095
495,Buenos aires,Presidente Perón,Guernica,77,13355,8,6236,8,0,0,115,19799,80824,SI,SI,SI,SI,--,SI,SI,SI,SI,6648010.0,-34.9230592108536,-58.3650272662643
496,Buenos aires,Puán,Bordenave,0,0,0,172,0,1,0,159,332,852,--,--,--,SI,SI,SI,SI,--,--,6651020.0,-37.8028181597411,-63.0425144041162
497,Buenos aires,Puán,Darregueira,238,946,1,1110,0,0,0,87,2382,5547,SI,SI,SI,SI,--,SI,SI,SI,SI,6651030.0,-37.6857562622736,-63.1595663902141
498,Buenos aires,Puán,Puán,0,2098,0,1,0,1,0,92,2192,4743,--,SI,--,SI,SI,SI,SI,SI,SI,6651080.0,-37.542613502113,-62.7652275731166
499,Buenos aires,Puán,Villa Iris,0,0,0,611,0,0,0,232,843,1858,--,--,--,SI,--,SI,SI,SI,SI,6651110.0,-38.1693097057753,-63.2320511809102
500,Buenos aires,Puán,San Germán,0,0,0,0,0,0,0,53,53,152,--,--,--,--,--,SI,SI,--,--,6651090.0,-38.2995183581309,-62.9821877089624
501,Buenos aires,Punta Indio,Pipinas,0,114,0,0,0,0,0,0,114,954,--,SI,--,--,--,--,SI,SI,SI,6655030.0,-35.53126706917,-57.3285887617048
502,Buenos aires,Punta Indio,Verónica,227,816,0,6,0,0,0,0,1049,6546,SI,SI,--,SI,--,--,SI,SI,SI,6655050.0,-35.3881552142501,-57.3371601623743
503,Buenos aires,Punta Indio,Punta Indio,0,0,0,0,0,0,0,115,115,569,--,--,--,--,--,SI,SI,--,--,6655040.0,-35.2808352898089,-57.2360072391524
504,Buenos aires,Quilmes,Bernal,135,21188,69,9489,75,1,0,0,30957,37547,SI,SI,SI,SI,SI,--,SI,SI,SI,6658010.0,-34.700378406023,-58.2766427817003
505,Buenos aires,Quilmes,Bernal Oeste,71,3652,3,1788,28,0,0,0,5542,85959,SI,SI,SI,SI,--,--,SI,SI,SI,6658010.0,-34.7269644246033,-58.3182795621594
506,Buenos aires,Quilmes,Don Bosco,0,3025,0,3,1,0,0,0,3029,23458,--,SI,--,SI,--,--,SI,SI,SI,6658010.0,-34.7032130159372,-58.2984533178872
507,Buenos aires,Quilmes,Ezpeleta,112,13418,8,2551,16,0,0,319,16424,55274,SI,SI,SI,SI,--,SI,SI,SI,SI,6658010.0,-34.7435644425127,-58.2281408361207
508,Buenos aires,Quilmes,Ezpeleta Oeste,48,1475,8,3926,16,0,0,0,5473,26256,SI,SI,SI,SI,--,--,SI,SI,SI,6658010.0,-34.7634442077448,-58.2638314351646
509,Buenos aires,Quilmes,Quilmes,88,48962,78,12321,172,2,0,141,61764,125373,SI,SI,SI,SI,SI,SI,SI,SI,SI,6658010.0,-34.7241344748224,-58.2492205541766
510,Buenos aires,Quilmes,Quilmes Oeste,113,7657,48,13698,40,0,0,2,21558,133980,SI,SI,SI,SI,--,SI,SI,SI,SI,6658010.0,-34.7477989892391,-58.2999440151876
511,Buenos aires,Quilmes,San Francisco Solano,0,11428,0,33,30,0,0,114,11605,59962,--,SI,--,SI,--,SI,SI,SI,SI,6658010.0,-34.7777730726874,-58.3101561253692
